name,type,wzd_offset,mgc_offset,init,wzd_file,mgc_file,xrefs
hlpentry_lbx_file__ovr112,char,5B00,-,,MoM\src\Combat.c:344,-,N/A
hlpentry_lbx_file__ovr118,char,5E56,-,,MoM\src\Spellbook.c:152,-,N/A
hlpentry_lbx_file__ovr127,char,65E5,-,,MoM\src\HIRE.c:98,-,N/A
hlpentry_lbx_file__ovr137,char,6D26,-,,MoM\src\Spells137.c:136,-,N/A
hlpentry_lbx_file__ovr160,char,717A,-,,MoM\src\LoadScr.c:104,-,N/A
hotkey_ArmiesButton,char,2E4E,-,,MoM\src\MainScr.c:159,-,N/A
hotkey_GameButton,char,2F77,-,,MoM\src\MainScr.c:175,-,N/A
hotkey_InfoButton,char,2F81,-,,MoM\src\MainScr.c:183,-,N/A
hotkey_MagicButton,char,2F7F,-,,MoM\src\MainScr.c:181,-,N/A
hotkey_NextTurn,char,2E20,-,,MoM\src\MainScr.c:103,-,N/A
hotkey_PlaneButton,char,2E24,-,,MoM\src\MainScr.c:107,-,N/A
hotkey_SpellsButton,char,2F7D,-,,MoM\src\MainScr.c:179,-,N/A
human_player_summoning_circle_city_idx,int16_t,C20A,-,,MoM\src\MagicScr.c:336,-,N/A
init_pointer_x,int16_t,78D8,-,158,MoX\src\Mouse.c:103,-,N/A
init_pointer_y,int16_t,78DA,-,100,MoX\src\Mouse.c:106,-,N/A
input_delay,int16_t,E898,-,,MoX\src\Fields.c:380,-,N/A
input_field_active,int16_t,8288,-,ST_FALSE,MoX\src\Fields.c:312,-,N/A
intro_lbx_file__MGC_ovr058,char,-,3890,,-,MoM\src\INTRO.c:58,N/A
item_enchantment_animation_count,int16_t,C2F0,-,,MoM\src\ItemView.c:28,-,N/A
item_enchantment_animation_flag,int16_t,C2F2,-,,MoM\src\ItemView.c:33,-,N/A
item_icons_seg,SAMB_ptr,913E,-,,MoX\src\MOM_DAT.c:1148,-,N/A
item_pool_active,int16_t,C26C,-,,MoM\src\ItemScrn.c:107,-,N/A
item_pool_in_process,int16_t,C306,-,,MoX\src\MOM_DAT.c:3319,-,N/A
item_pool_item_idx,int16_t,C270,-,,MoM\src\ItemScrn.c:113,-,N/A
item_pool_list_array,int16_t,C260,-,,MoM\src\ItemScrn.c:104,-,N/A
item_pool_list_count,int16_t,C272,-,,MoM\src\ItemScrn.c:116,-,N/A
item_pool_list_index,int16_t,C26E,-,,MoM\src\ItemScrn.c:110,-,N/A
item_power_icons_seg,SAMB_ptr,976E,-,,MoX\src\MOM_DAT.c:2052,-,N/A
item_slot_icons_seg,SAMB_ptr,957A,-,,MoX\src\MOM_DAT.c:1851,-,N/A
item_view_background_seg,SAMB_ptr,976C,-,,MoX\src\MOM_DAT.c:2048,-,N/A
item_view_bullet_seg,SAMB_ptr,0976,-,,MoX\src\MOM_DAT.c:2044,-,N/A
item_view_item_idx,int16_t,C2F8,-,,MoM\src\ItemView.c:40,-,N/A
item_view_popup_bitm,SAMB_ptr,C2FA,-,,MoM\src\ItemView.c:42,-,N/A
item_view_start_x,int16_t,C2F6,-,,MoM\src\ItemView.c:38,-,N/A
item_view_start_y,int16_t,C2F4,-,,MoM\src\ItemView.c:36,-,N/A
itemdata_lbx_file__ovr115,char,5D12,-,,MoM\src\ItemMake.c:205,-,N/A
itemisc_lbx_file,char,2A79,-,,MoM\src\LOADER.c:115,-,N/A
itempow_lbx_file__ovr115,char,5C3C,-,,MoM\src\ItemMake.c:133,-,N/A
items_lbx_file,char,2A73,-,,MoM\src\LOADER.c:112,-,N/A
itemtile_icons_seg,SAMB_ptr,975E,-,,MoX\src\MOM_DAT.c:2041,-,N/A
lair_bottom_with_button_seg,SAMB_ptr,991E,-,,MoX\src\MOM_DAT.c:2127,-,N/A
lair_bottom_without_button_seg,SAMB_ptr,991C,-,,MoX\src\MOM_DAT.c:2123,-,N/A
lair_confirm_border_seg,SAMB_ptr,991A,-,,MoX\src\MOM_DAT.c:2119,-,N/A
lair_confirm_buttons_flag,int16_t,C2FE,-,,MoM\src\Lair.c:185,-,N/A
lair_message_box_text,char *,C2FC,-,,MoM\src\Lair.c:181,-,N/A
landmass,per,9EA0,-,,MoX\src\MOM_DAT.c:2785,-,N/A
last_button_number,int16_t,E874,-,,MoX\src\Fields.c:363,-,N/A
last_button_x,int16_t,E878,-,,MoX\src\Fields.c:371,-,N/A
last_button_y,int16_t,E876,-,,MoX\src\Fields.c:367,-,N/A
lbxload_lbx_header_flag,int16_t,E5D6,-,ST_FALSE,MoX\src\LBX_Load.c:66,-,N/A
lilwiz_gem_segs,SAMB_ptr,958E,-,,MoM\src\Spells137.c:53,-,N/A
lilwiz_lbx_file,char,3594,-,,MoM\src\MagicScr.c:156,-,N/A
lilwiz_lbx_file__ovr074,char,3693,-,,MoM\src\WIZVIEW.c:134,-,N/A
lilwiz_lbx_file__ovr136,char,6B8A,-,,MoM\src\SPLMASTR.c:112,-,N/A
lilwiz_lbx_file__ovr137,char,6D1F,-,,MoM\src\Spells137.c:133,-,N/A
list_armies,int16_t *,C110,-,,MoX\src\MOM_DAT.c:3281,-,N/A
list_cities,SAMB_ptr,C0B8,-,,MoX\src\MOM_DAT.c:3204,-,N/A
list_field_on,int16_t,8256,-,,MoX\src\Fields.h:416,-,N/A
list_field_scan_flag,int16_t,826A,-,ST_TRUE,MoX\src\Fields.c:267,-,N/A
list_first_item,int16_t,C0C8,-,,MoX\src\MOM_DAT.c:3227,-,N/A
list_item_count,int16_t,C0C6,-,,MoX\src\MOM_DAT.c:3224,-,N/A
load_active,SAMB_ptr,C9C6,-,,MoM\src\LoadScr.c:207,-,N/A
load_flag,int16_t,-,52C6,,-,MoM\src\MainMenu.c:105,N/A
load_inactive,SAMB_ptr,C9BA,-,,MoM\src\LoadScr.c:189,-,N/A
load_lbx_file__ovr125,char,6100,-,,MoM\src\Settings.c:85,-,N/A
load_lbx_file__ovr160,char,712C,-,,MoM\src\LoadScr.c:84,-,N/A
load_screen_copyright,char,714B,-,,MoM\src\LoadScr.c:99,-,N/A
load_screen_fade_in_flag,int16_t,C9B8,-,,MoM\src\LoadScr.c:79,-,N/A
loadsave_background,SAMB_ptr,C9CA,52B8,,MoM\src\LoadScr.c:213,MoM\src\LoadScr.c:214,N/A
loadsave_load_button,int16_t,C9B6,-,,MoM\src\LoadScr.c:183,-,N/A
loadsave_ok_button,int16_t,C9B0,-,,MoM\src\LoadScr.c:77,-,N/A
loadsave_quit_button,int16_t,C9AE,-,,MoM\src\LoadScr.c:145,-,N/A
loadsave_save_button,int16_t,C9AC,-,,MoM\src\LoadScr.c:142,-,N/A
loadsave_settings_button,int16_t,C980,-,,MoM\src\LoadScr.c:117,-,N/A
loadsave_settings_flag,int16_t,60E0,-,,MoM\src\LoadScr.c:75,-,N/A
loadsave_text_fill_seg,SAMB_ptr,C9C2,-,,MoM\src\LoadScr.c:201,-,N/A
lose_lbx_file__ovr093,char,52C4,-,,MoM\src\CONQUEST.c:131,-,N/A
lstr_gold,char,4F1C,-,,MoM\src\DIPLOMAC.c:349,-,N/A
lvlmake_base_x,int16_t,C7A6,-,,MoM\src\LVLMAKE.c:152,-,N/A
lvlmake_base_y,int16_t,C7A4,-,,MoM\src\LVLMAKE.c:149,-,N/A
lvlmake_unit_idx,int16_t,C7A8,-,,MoM\src\LVLMAKE.c:155,-,N/A
m_IDK_old_diplomatic_order,int16_t,C3E8,-,,MoM\src\DIPLOMAC.c:509,-,N/A
m_alchemy_amount,int16_t,C224,-,,MoM\src\MagicScr.c:360,-,N/A
m_alchemy_arrow_button_field,int16_t,C21A,-,,MoM\src\MagicScr.c:349,-,N/A
m_alchemy_arrowbar_cycle,int16_t,C220,-,,MoM\src\MagicScr.c:356,-,N/A
m_alchemy_arrowbar_pos,int16_t,C222,-,,MoM\src\MagicScr.c:358,-,N/A
m_alchemy_background_seg,SAMB_ptr,9496,-,,MoX\src\MOM_DAT.c:1652,-,N/A
m_alchemy_bar_bitm_seg,SAMB_ptr,C22A,-,,MoM\src\MagicScr.c:367,-,N/A
m_alchemy_bar_pict_seg,SAMB_ptr,9486,-,,MoX\src\MOM_DAT.c:1636,-,N/A
m_alchemy_cancel_button_field,int16_t,C21E,-,,MoM\src\MagicScr.c:353,-,N/A
m_alchemy_cancel_button_seg,SAMB_ptr,948C,-,,MoX\src\MOM_DAT.c:1642,-,N/A
m_alchemy_conversion_direction,int16_t,347E,-,e_GoldToPower,MoM\src\MagicScr.c:67,-,N/A
m_alchemy_divisor,int16_t,C208,-,,MoM\src\MagicScr.c:333,-,N/A
m_alchemy_left_arrow_button_seg,SAMB_ptr,948A,-,,MoX\src\MOM_DAT.c:1640,-,N/A
m_alchemy_ok_button_field,int16_t,C21C,-,,MoM\src\MagicScr.c:351,-,N/A
m_alchemy_ok_button_seg,SAMB_ptr,948E,-,,MoX\src\MOM_DAT.c:1644,-,N/A
m_alchemy_popup_exit_field,int16_t,C216,-,,MoM\src\MagicScr.c:345,-,N/A
m_alchemy_popup_start_x,int16_t,C228,-,,MoM\src\MagicScr.c:364,-,N/A
m_alchemy_popup_start_y,int16_t,C226,-,,MoM\src\MagicScr.c:362,-,N/A
m_alchemy_popup_window_field,int16_t,C218,-,,MoM\src\MagicScr.c:347,-,N/A
m_alchemy_pow2gold_seg,SAMB_ptr,9484,-,,MoX\src\MOM_DAT.c:1634,-,N/A
m_alchemy_right_arrow_button_seg,SAMB_ptr,9488,-,,MoX\src\MOM_DAT.c:1638,-,N/A
m_alchemy_star_seg,SAMB_ptr,9494,-,,MoX\src\MOM_DAT.c:1650,-,N/A
m_armies_list_field_count,int16_t,C0CC,-,,MoX\src\MOM_DAT.c:3237,-,N/A
m_armies_list_fields,int16_t *,C0DC,-,,MoX\src\MOM_DAT.c:3259,-,N/A
m_armies_wp,byte_ptr,C112,-,,MoX\src\MOM_DAT.c:3284,-,N/A
m_armies_wx,byte_ptr,C118,-,,MoX\src\MOM_DAT.c:3293,-,N/A
m_armies_wy,byte_ptr,C116,-,,MoX\src\MOM_DAT.c:3290,-,N/A
m_army_list_count,int16_t,C0C4,-,,MoX\src\MOM_DAT.c:3221,-,N/A
m_background_music_ctr,int16_t,2F84,-,0,MoM\src\MainScr.c:191,-,N/A
m_bookshelf_chaos,int16_t,-,8DDC,,-,MoM\src\NewGame.c:1132,N/A
m_bookshelf_death,int16_t,-,8DDE,,-,MoM\src\NewGame.c:1134,N/A
m_bookshelf_life,int16_t,-,8DE0,,-,MoM\src\NewGame.c:1136,N/A
m_bookshelf_nature,int16_t,-,8DDA,,-,MoM\src\NewGame.c:1130,N/A
m_bookshelf_sorcery,int16_t,-,8DD8,,-,MoM\src\NewGame.c:1128,N/A
m_cartograph_plane,int16_t,C296,-,,MoM\src\AdvsrScr.c:229,-,N/A
m_cartograph_x,int16_t,C29C,-,,MoM\src\AdvsrScr.c:239,-,N/A
m_cartograph_y,int16_t,C29A,-,,MoM\src\AdvsrScr.c:237,-,N/A
m_cities_list_field_count,int16_t,C09E,-,,MoX\src\MOM_DAT.c:3190,-,N/A
m_cities_list_fields,int16_t,C0A0,-,,MoX\src\MOM_DAT.c:3193,-,N/A
m_city_list_array,SAMB_ptr,C0B6,-,,MoX\src\MOM_DAT.c:3201,-,N/A
m_city_list_count,int16_t,C09C,-,,MoX\src\MOM_DAT.c:3187,-,N/A
m_city_n_turns_to_produce,int16_t,BFB2,-,,MoX\src\MOM_DAT.c:3033,-,N/A
m_city_no_buy,int16_t,BF80,-,,MoX\src\MOM_DAT.c:2950,-,N/A
m_city_production_cost,int16_t,BFB0,-,,MoX\src\MOM_DAT.c:3030,-,N/A
m_city_screen_product_name,char *,BFAE,-,,MoX\src\MOM_DAT.c:3027,-,N/A
m_citylist_first_item,int16_t,C09A,-,,MoX\src\MOM_DAT.c:3183,-,N/A
m_cityscape_fortress_city,int16_t,CA86,-,,MoM\src\CITYSCAP.c:134,-,N/A
m_cityscape_summon_city,int16_t,CA84,-,,MoM\src\CITYSCAP.c:131,-,N/A
m_conquest_anim_stage,int16_t,C5C8,-,,MoM\src\CONQUEST.c:168,-,N/A
m_construction_points,int16_t,C128,-,,MoM\src\Roads.c:75,-,N/A
m_current_event,int16_t,C2E6,-,,MoM\src\EVENTS.c:182,-,N/A
m_current_highlight_color,int16_t,E816,-,,MoX\src\Fonts.c:117,-,N/A
m_current_normal_color,int16_t,E818,-,,MoX\src\Fonts.c:119,-,N/A
m_current_special_color,int16_t,E814,-,,MoX\src\Fonts.c:115,-,N/A
m_cursor_item_idx,int16_t,C294,-,,MoM\src\ItemScrn.c:152,-,N/A
m_dark_colors,uint8_t,-,2FC8,,-,MoM\src\NewGame.c:931,N/A
m_diplomac_left_eyes_segs,SAMB_ptr *,C3CC,-,,MoM\src\DIPLOMAC.c:475,-,N/A
m_diplomac_mood_portrait_seg,SAMB_ptr,979A,-,,MoX\src\MOM_DAT.c:2057,-,N/A
m_diplomac_player_idx,int16_t,C3FE,-,0,MoM\src\DIPLOMAC.c:547,-,N/A
m_diplomac_right_eyes_segs,SAMB_ptr *,C3CA,-,,MoM\src\DIPLOMAC.c:473,-,N/A
m_diplomac_talk_portrait_seg,SAMB_ptr,C3CE,-,,MoM\src\DIPLOMAC.c:478,-,N/A
m_diplomacy_current_music,int16_t,C3D4,-,,MoM\src\DIPLOMAC.c:482,-,N/A
m_diplomacy_message,char *,C3E4,-,,MoM\src\DIPLOMAC.c:502,-,N/A
m_diplomacy_message_IDK_group,int16_t,C3E0,-,,MoM\src\DIPLOMAC.c:498,-,N/A
m_diplomacy_test_value,int16_t,C30E,-,,MoM\src\DIPLOMAC.c:416,-,N/A
m_diplomsg_1_record_sub_number,int16_t,C3EA,-,,MoM\src\DIPLOMAC.c:511,-,N/A
m_event_city_idx,int16_t,C2E4,-,,MoM\src\EVENTS.c:178,-,N/A
m_event_message,char *,C2EE,-,,MoM\src\EVENTS.c:203,-,N/A
m_event_message_record,SAMB_ptr,C2EC,-,,MoM\src\EVENTS.c:198,-,N/A
m_event_message_type,int16_t,C2E8,-,,MoM\src\EVENTS.c:187,-,N/A
m_event_player_idx,int16_t,C2DE,-,,MoM\src\EVENTS.c:168,-,N/A
m_exchange_spell_list,uint8_t,C3B8,-,,MoM\src\DIPLOMAC.c:450,-,N/A
m_exchange_spell_values,uint8_t,C3AE,-,,MoM\src\DIPLOMAC.c:447,-,N/A
m_gibs_frames,int16_t,D160,-,,MoM\src\Combat.c:1405,-,N/A
m_hero_portrait_seg,SAMB_ptr,C79E,-,,MoX\src\MOM_DAT.c:3376,-,N/A
m_item_icon_workarea,SAMB_ptr,C25E,-,,MoM\src\ItemScrn.c:99,-,N/A
m_item_screen_alchemy_button_field,int16_t,C28A,-,,MoM\src\ItemScrn.c:137,-,N/A
m_item_screen_anvil_field,int16_t,C290,-,,MoM\src\ItemScrn.c:146,-,N/A
m_item_screen_exit_field,int16_t,C284,-,,MoM\src\ItemScrn.c:128,-,N/A
m_item_screen_hero_fields,int16_t *,C274,-,,MoM\src\ItemScrn.c:119,-,N/A
m_item_screen_hero_item_fields,int16_t *,C276,-,,MoM\src\ItemScrn.c:122,-,N/A
m_item_screen_ok_button_field,int16_t,C288,-,,MoM\src\ItemScrn.c:134,-,N/A
m_item_screen_vault_item_fields,int16_t *,C282,-,,MoM\src\ItemScrn.c:125,-,N/A
m_item_screen_window_field,int16_t,C286,-,,MoM\src\ItemScrn.c:131,-,N/A
m_item_slot_idx,int16_t,C292,-,,MoM\src\ItemScrn.c:149,-,N/A
m_item_type_base_cost,int16_t,5BD8,-,,MoM\src\ItemMake.c:95,-,N/A
m_item_view_grow_stage,int16_t,6FE2,-,1,MoX\src\GENDRAW.c:113,-,N/A
m_item_wp,int16_t,C2FE,-,,MoX\src\MOM_DAT.c:3311,-,N/A
m_item_wx,int16_t,C304,-,,MoX\src\MOM_DAT.c:3317,-,N/A
m_item_wy,int16_t,C302,-,,MoX\src\MOM_DAT.c:3315,-,N/A
m_itemmake_charges_segs,SAMB_ptr,C8B6,-,,MoM\src\ItemMake.c:218,-,N/A
m_itemmake_colors1,uint8_t,5BD0,-,,MoM\src\ItemMake.c:90,-,N/A
m_itemmake_colors2,uint8_t,5BD4,-,,MoM\src\ItemMake.c:92,-,N/A
m_itemmake_cost_window_ok_button,int16_t,C8D8,-,,MoM\src\ItemMake.c:254,-,N/A
m_itemmake_cost_window_ok_seg,SAMB_ptr,C8E4,-,,MoM\src\ItemMake.c:279,-,N/A
m_itemmake_icon_window_left_arrow_button,int16_t,C8D0,-,,MoM\src\ItemMake.c:246,-,N/A
m_itemmake_icon_window_right_arrow_button,int16_t,C8D6,-,,MoM\src\ItemMake.c:252,-,N/A
m_itemmake_item_cost,int16_t,C8F6,-,,MoM\src\ItemMake.c:291,-,N/A
m_itemmake_item_icon_bitmap_seg,SAMB_ptr,C8DC,-,,MoM\src\HIRE.c:55,-,N/A
m_itemmake_item_icon_idx,int16_t,C8E2,-,,MoM\src\ItemMake.c:276,-,N/A
m_itemmake_item_name_field,int16_t,C8D2,-,,MoM\src\ItemMake.c:248,-,N/A
m_itemmake_item_powers_array,int16_t,C8E8,-,,MoM\src\ItemMake.c:285,-,N/A
m_itemmake_item_powers_count,int16_t,C8E6,-,,MoM\src\ItemMake.c:282,-,N/A
m_itemmake_power_list_counts,int16_t,C8F0,-,,MoM\src\ItemMake.c:288,-,N/A
m_itemmake_spellbook_idx,int16_t,C8DE,-,,MoM\src\ItemMake.c:270,-,N/A
m_itemmake_weapon_buttons_seg,SAMB_ptr *,C8C4,-,,MoM\src\ItemMake.c:227,-,N/A
m_itemmake_weapon_fields,int16_t *,C8DA,-,,MoM\src\ItemMake.c:256,-,N/A
m_itemmake_weapon_highlight_buttons_seg,SAMB_ptr *,C8C2,-,,MoM\src\ItemMake.c:225,-,N/A
m_itemmake_weapon_power_fields,int16_t *,C8D4,-,,MoM\src\ItemMake.c:250,-,N/A
m_itemmake_weapon_type_bits,int16_t,C8F8,-,,MoM\src\ItemMake.c:294,-,N/A
m_itemmake_weapon_type_powers_list,int16_t *,C8C8,-,,MoM\src\ItemMake.c:231,-,N/A
m_landmasses_ctr,int16_t,-,9040,,-,out\build\MSVC-release\_CPack_Packages\win64-Source\ZIP\ReMoM-0.0.1-Source\STU\src\STU_WRLD.c:108,N/A
m_light_colors,uint8_t,-,2FCD,,-,MoM\src\NewGame.c:934,N/A
m_missile_count,int16_t,D158,-,,MoM\src\Combat.c:1386,-,N/A
m_multi_colored_line_start,int16_t,C12E,-,,MoM\src\Roads.c:86,-,N/A
m_new_outpost_flag,int16_t,C2A8,-,,MoM\src\Outpost.c:69,-,N/A
m_niu_ai_turn_eval_var,int16_t,6F60,-,0,MoM\src\AIDUDES.c:41,-,N/A
m_niu_array,uint8_t,-,2F3B,,-,MoM\src\NewGame.c:869,N/A
m_other_wizard_count_break_alliance,int16_t,C308,-,,MoM\src\DIPLOMAC.c:399,-,N/A
m_rarity_strings,char,-,2FE4,,-,MoM\src\NewGame.c:951,N/A
m_realm_strings,char,-,300C,,-,MoM\src\NewGame.c:960,N/A
m_report_scroll_text_height,int16_t,C9DA,-,0,MoM\src\REPORT.c:145,-,N/A
m_resource_id,int16_t,BFE6,-,,MoX\src\MOM_DAT.h:4314,-,N/A
m_road_builder_unit_idx,int16_t,C12A,-,,MoM\src\Roads.c:80,-,N/A
m_road_dst_x,int16_t,C138,-,,MoM\src\Roads.c:105,-,N/A
m_road_dst_y,int16_t,C136,-,,MoM\src\Roads.c:102,-,N/A
m_road_path_length,int16_t,C132,-,,MoM\src\Roads.c:96,-,N/A
m_select_count_common,int16_t,-,2C1A,,-,MoM\src\NewGame.c:493,N/A
m_select_count_rare,int16_t,-,2C56,,-,MoM\src\NewGame.c:498,N/A
m_select_count_uncommon,int16_t,-,2C42,,-,MoM\src\NewGame.c:496,N/A
m_select_spells_deselected_colors,uint8_t,-,2FDE,,-,MoM\src\NewGame.c:942,N/A
m_select_spells_realm,int16_t,-,8E9A,,-,MoM\src\NewGame.c:1211,N/A
m_select_spells_selected_colors,uint8_t,-,2FE0,,-,MoM\src\NewGame.c:945,N/A
m_select_spells_shadow_colors,uint8_t,-,2FE2,,-,MoM\src\NewGame.c:948,N/A
m_shared_pict_segs,SAMB_ptr,-,8E4A,,-,MoM\src\NewGame.c:1178,N/A
m_spellbook_page_count,int16_t,C914,-,,MoM\src\Spellbook.h:363,-,N/A
m_spellbook_pict_segs,SAMB_ptr,-,8DE5,,-,MoM\src\NewGame.c:1152,N/A
m_spellbook_spell_list,int16_t *,C910,-,,MoM\src\Spellbook.c:291,-,N/A
m_terrain_001_1,byte_ptr,CC26,-,,MoM\src\MainScr_Maps.c:301,-,N/A
m_terrain_lbx_000,SAMB_ptr,CC28,-,,MoM\src\MainScr_Maps.c:303,-,N/A
m_terrain_lbx_001,uint16_t *,CC22,-,,MoM\src\MainScr_Maps.h:76,-,N/A
m_terrain_lbx_002,SAMB_ptr,9CA8,-,,MoM\src\MainScr_Maps.c:246,-,N/A
m_troop_count,int16_t,BFEC,-,,MoM\src\City_ovr55.c:141,-,N/A
m_troop_count__ovr077,int16_t,C2AA,-,,MoM\src\Outpost.c:71,-,N/A
m_troop_fields,int16_t *,BFE8,-,,MoM\src\City_ovr55.c:133,-,N/A
m_troops,int16_t *,BFEA,-,,MoM\src\City_ovr55.c:138,-,N/A
m_turns_to_build_road,int16_t,C134,-,,MoM\src\Roads.c:99,-,N/A
m_ulw_height,int16_t,C2C0,-,,MoM\src\UnitList.c:70,-,N/A
m_ulw_start_x,int16_t,C2D4,-,,MoM\src\UnitList.c:101,-,N/A
m_ulw_start_y,int16_t,C2D2,-,,MoM\src\UnitList.c:98,-,N/A
m_ulw_troop_count,int16_t,C2C4,-,,MoM\src\UnitList.c:78,-,N/A
m_ulw_troops,int16_t *,C2CA,-,,MoM\src\UnitList.c:86,-,N/A
m_ulw_unit_idx,int16_t,C2CC,-,,MoM\src\UnitList.c:89,-,N/A
m_ulw_unit_owner_idx,int16_t,C2C2,-,,MoM\src\UnitList.c:75,-,N/A
m_unknown_variable__ovr090,int16_t,C79C,-,,MoM\src\Combat.c:993,-,N/A
m_warning2_box_bottom_seg,SAMB_ptr,CB02,-,,MoX\src\GENDRAW.c:286,-,N/A
m_warning2_box_top_seg,SAMB_ptr,CB04,-,,MoX\src\GENDRAW.c:288,-,N/A
m_warning_box_bottom_seg,SAMB_ptr,CB06,90C6,,MoM\src\NewGame.c:47,MoM\src\NewGame.c:45,N/A
m_warning_box_top_seg,SAMB_ptr,CB08,-,,MoM\src\NewGame.c:49,-,N/A
magic_alchemy_button_seg,SAMB_ptr,95B2,-,,MoM\src\MagicScr.c:288,-,N/A
magic_background_seg,SAMB_ptr,95CC,-,,MoM\src\MagicScr.c:319,-,N/A
magic_dipl_icon_segs,SAMB_ptr,C1EA,-,,MoM\src\MagicScr.c:330,-,N/A
magic_exe_file__ovr093,char,511C,-,,MoM\src\CONQUEST.c:73,-,N/A
magic_gem_fields,int16_t *,C22E,-,,MoM\src\MagicScr.c:376,-,N/A
magic_lbx_file,char,358E,-,,MoM\src\MagicScr.c:150,-,N/A
magic_lbx_file__ovr074,char,369A,-,,MoM\src\WIZVIEW.c:137,-,N/A
magic_lbx_file__ovr136,char,6B91,-,,MoM\src\SPLMASTR.c:114,-,N/A
magic_lbx_file__ovr137,char,6D19,-,,MoM\src\Spells137.c:130,-,N/A
magic_mana_staff_locked,int16_t,C248,-,,MoM\src\MagicScr.c:422,-,N/A
magic_ok_button_seg,SAMB_ptr,95B0,-,,MoM\src\MagicScr.c:285,-,N/A
magic_ovl_ench_flds,int16_t *,C230,-,,MoM\src\MagicScr.c:379,-,N/A
magic_ovl_ench_list_down,int16_t,C232,-,,MoM\src\MagicScr.c:382,-,N/A
magic_ovl_ench_list_first_item,int16_t,C236,-,,MoM\src\MagicScr.c:391,-,N/A
magic_research_staff_locked,int16_t,C24A,-,,MoM\src\MagicScr.c:425,-,N/A
magic_set_ptr,int16_t *,C998,-,,MoM\src\Settings.c:180,-,N/A
magic_skill_staff_locked,int16_t,C24C,-,,MoM\src\MagicScr.c:428,-,N/A
magic_vortex_seg,SAMB_ptr,D13A,-,,MoM\src\Combat.c:1263,-,N/A
main_background_seg,SAMB_ptr,9922,-,,MoX\src\MOM_DAT.c:2135,-,N/A
main_build_button,SAMB_ptr,9960,-,,MoX\src\MOM_DAT.c:2175,-,N/A
main_cancel_button_field,int16_t,C130,-,,MoM\src\Roads.h:22,-,N/A
main_lbx_file,char,29EF,-,,MoM\src\LOADER.c:62,-,N/A
main_lilevent_icons,SAMB_ptr,942C,-,,MoX\src\MOM_DAT.h:3298,-,N/A
main_purify_button,SAMB_ptr,995E,-,,MoX\src\MOM_DAT.c:2173,-,N/A
main_red_medal_icon,SAMB_ptr,9946,-,,MoX\src\MOM_DAT.c:2154,-,N/A
mainmenu_top,SAMB_ptr,-,28B0,,-,MoM\src\MainMenu.c:43,N/A
mana_staff_empty_seg,SAMB_ptr,95BE,-,,MoM\src\MagicScr.c:306,-,N/A
mana_staff_full_seg,SAMB_ptr,95BC,-,,MoM\src\MagicScr.c:303,-,N/A
mana_staff_lock_flag,int16_t,947E,-,,MoM\src\MainScr.c:493,-,N/A
mana_staff_locked,int16_t,947C,-,,MoX\src\MOM_DAT.c:1623,-,N/A
mana_staff_locked_seg,SAMB_ptr,95AE,-,,MoM\src\MagicScr.c:282,-,N/A
mana_stave_pct,int16_t,C242,-,,MoM\src\MagicScr.c:413,-,N/A
mana_stave_pct_pos,int16_t,C24E,-,,MoM\src\MagicScr.c:431,-,N/A
map_anim_cycle,int16_t,6FFC,-,0,MoM\src\MainScr_Maps.c:114,-,N/A
map_draw_full,int16_t,CB58,-,,MoX\src\MOM_DAT.c:3630,-,N/A
map_draw_prev_x,int16_t,6FFE,-,ST_UNDEFINED,MoM\src\MainScr_Maps.c:117,-,N/A
map_draw_prev_y,int16_t,7000,-,ST_UNDEFINED,MoM\src\MainScr_Maps.c:119,-,N/A
map_draw_sustain,int16_t,7002,-,2,MoM\src\MainScr_Maps.c:121,-,N/A
map_sustain,int16_t,7002,-,2,MoX\src\MOM_DAT.c:765,-,N/A
map_x,int16_t,BD8A,-,,MoM\src\MainScr.c:474,-,N/A
map_y,int16_t,BD86,-,,MoM\src\MainScr.c:470,-,N/A
mapback_lbx_file,char,29E7,-,,MoM\src\LOADER.c:59,-,N/A
message_box_text,char *,CB4E,-,,MoX\src\GENDRAW.c:335,-,N/A
message_box_x,int16_t,CB52,-,,MoX\src\GENDRAW.c:341,-,N/A
message_box_y,int16_t,CB50,-,,MoX\src\GENDRAW.c:338,-,N/A
message_lbx_file,char,5E96,-,,MoM\src\NEXTTURN.c:92,-,N/A
message_lbx_file__ovr112,char,5B0D,-,,MoM\src\Combat.c:350,-,N/A
message_lbx_file__ovr113__1of2,char,5B40,-,,MoM\src\Combat.c:371,-,N/A
message_lbx_file__ovr115,char,5CFE,-,,MoM\src\ItemMake.c:197,-,N/A
message_lbx_file__ovr122,char,5E9E,-,,MoM\src\Combat.c:392,-,N/A
message_lbx_file__ovr123,char,5F86,-,,MoM\src\Combat.c:444,-,N/A
message_lbx_file__ovr129,char,66E5,-,,MoM\src\Spells129.c:66,-,N/A
message_lbx_file__ovr130,char,679C,-,,MoM\src\Spells130.c:68,-,N/A
message_lbx_file__ovr131,char,6860,-,,MoM\src\Spells131.c:46,-,N/A
message_lbx_file__ovr132,char,68A0,-,,MoM\src\Spells132.c:50,-,N/A
message_lbx_file__ovr134,char,69C4,-,,MoM\src\SBookScr.c:62,-,N/A
message_lbx_file__ovr135,char,6A5E,-,,MoM\src\OverSpel.c:63,-,N/A
message_lbx_file__ovr137,char,6DC2,-,,MoM\src\Spells137.c:162,-,N/A
